designer,artifact_id,condition,agent_source,artifact_type,action,broad_action
P2,AGENT_0103,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0097,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0099,DesignJournal+Agent,insight,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0105,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0106,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0106,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0107,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0107,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0108,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0109,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0110,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0106,DesignJournal+Agent,insight,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0106,DesignJournal+Agent,insight,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0111,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0112,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0095,DesignJournal+Agent,GlobalIntent,intent,AGENT_REJECT,AGENT_GEN
P2,AGENT_0095,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P2,AGENT_0095,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_GLOBAL,INTENT_EDIT
P2,AGENT_0095,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P2,AGENT_0095,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P2,AGENT_0113,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0114,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0115,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0116,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0116,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0117,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0106,DesignJournal+Agent,insight,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0106,DesignJournal+Agent,insight,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0107,DesignJournal+Agent,insight,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0022,DesignJournal+Agent,OTHER,image,INTERACT_REACTION,INTERACT
P2,AGENT_0057,DesignJournal+Agent,OTHER,image,INTERACT_REACTION,INTERACT
P2,AGENT_0048,DesignJournal+Agent,OTHER,image,INTERACT_REACTION,INTERACT
P2,AGENT_0047,DesignJournal+Agent,OTHER,image,INTERACT_REACTION,INTERACT
P2,AGENT_0008,DesignJournal+Agent,OTHER,image,INTERACT_REACTION,INTERACT
P2,AGENT_0050,DesignJournal+Agent,OTHER,image,INTERACT_REACTION,INTERACT
P2,AGENT_0118,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0119,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0119,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0120,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0119,DesignJournal+Agent,spark,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0119,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0060,DesignJournal+Agent,OTHER,image,INTERACT_REACTION,INTERACT
P2,AGENT_0121,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0121,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0122,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0123,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0124,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0125,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0122,DesignJournal+Agent,OTHER,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0122,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P2,AGENT_0095,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P2,AGENT_0095,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P2,AGENT_0126,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0126,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0126,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE_AGENT,RELOCATE
P2,AGENT_0127,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0128,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0128,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0129,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0130,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0130,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0131,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0132,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0133,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0134,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0134,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0135,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0135,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0136,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0137,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0138,DesignJournal+Agent,OTHER,note,CREATE_NOTE_USER,CREATE
P2,AGENT_0139,DesignJournal+Agent,OTHER,note,CREATE_NOTE_USER,CREATE
P2,AGENT_0138,DesignJournal+Agent,OTHER,note,ELABORATE_NOTE,ELABORATE
P2,AGENT_0139,DesignJournal+Agent,OTHER,note,ELABORATE_NOTE,ELABORATE
P2,AGENT_0137,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0140,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0141,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0142,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0143,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0144,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0136,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0145,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0146,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0138,DesignJournal+Agent,OTHER,note,ELABORATE_NOTE,ELABORATE
P2,AGENT_0147,DesignJournal+Agent,OTHER,note,CREATE_NOTE_USER,CREATE
P2,AGENT_0147,DesignJournal+Agent,OTHER,note,RELOCATE_NOTE,RELOCATE
P2,AGENT_0147,DesignJournal+Agent,OTHER,note,ELABORATE_NOTE,ELABORATE
P2,AGENT_0132,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0134,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0136,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0137,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0131,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0148,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0148,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0149,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0150,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0150,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0149,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0150,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0151,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0152,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0152,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0153,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0154,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0154,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0155,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0155,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0156,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0157,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0158,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0159,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0160,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0161,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0162,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0163,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0164,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0165,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0166,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0167,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0168,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0169,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0170,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0171,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0168,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0168,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0166,DesignJournal+Agent,spark,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0166,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P2,AGENT_0168,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P2,AGENT_0172,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0173,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0174,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0175,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0176,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0176,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0177,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0178,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P2,AGENT_0178,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P2,AGENT_0179,DesignJournal+Agent,promptGenMode,image,AGENT_REJECT,AGENT_GEN
P2,AGENT_0179,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0180,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P2,AGENT_0181,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P2,AGENT_0181,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P2,AGENT_0182,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0183,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0184,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P2,AGENT_0001,DesignJournal+Agent,insight,note,RELOCATE_NOTE,RELOCATE
